CBC_001,CBC_002,CBC_003,CBC_004,CBC_005,CBC_006,CBC_007,CBC_008,CBC_009,CBC_010,CBC_011,CBC_012,CBC_013,CBC_014,CBC_015,CBC_016,CBC_017,CBC_018,CBC_019,CBC_020,CBC_021,CBC_022,CBC_023,CBC_024,CBC_025,CBC_026,CBC_027,CBC_028,CBC_029,CBC_030,CBC_031,CBC_032,CBC_033,CBC_034,CBC_035,CBC_036,electrolytes_001,electrolytes_002,electrolytes_003,electrolytes_004,electrolytes_005,electrolytes_006,electrolytes_007,flowcytometry_001,flowcytometry_002,flowcytometry_003,flowcytometry_004,flowcytometry_005,flowcytometry_006,flowcytometry_007,flowcytometry_008,flowcytometry_009,flowcytometry_010,flowcytometry_011,flowcytometry_014,flowcytometry_015,flowcytometry_016,flowcytometry_017,flowcytometry_018,flowcytometry_019,flowcytometry_020,flowcytometry_021,flowcytometry_022,flowcytometry_023,flowcytometry_025,flowcytometry_026,flowcytometry_027,flowcytometry_028,flowcytometry_031,flowcytometry_032,flowcytometry_033,flowcytometry_034,flowcytometry_035,flowcytometry_036,flowcytometry_037,flowcytometry_038,flowcytometry_039,flowcytometry_040,flowcytometry_041,antibodies_001,antibodies_002,antibodies_003,antibodies_004,antibodies_005,antibodies_006,antibodies_007,antibodies_008,antibodies_009,antibodies_010,antibodies_011,biochemistry_001,biochemistry_002,biochemistry_003,biochemistry_004,biochemistry_005,biochemistry_006,biochemistry_007,biochemistry_008,biochemistry_009,biochemistry_010,biochemistry_011,biochemistry_012,biochemistry_013,biochemistry_014,biochemistry_015,biochemistry_016,biochemistry_017,biochemistry_018,biochemistry_019,biochemistry_020,biochemistry_021,biochemistry_022,biochemistry_023,biochemistry_024,biochemistry_025,biochemistry_026,biochemistry_027,biochemistry_028,biochemistry_029,biochemistry_030,biochemistry_031,biochemistry_032,biochemistry_033,biochemistry_034,biochemistry_035,biochemistry_036,biochemistry_037,biochemistry_038,biochemistry_039,biochemistry_040,biochemistry_041,biochemistry_042,biochemistry_043,biochemistry_044,cytokines_001,cytokines_002,cytokines_003,cytokines_004,cytokines_005,cytokines_006,cytokines_007,cytokines_008,cytokines_009,cytokines_010,cytokines_011,cytokines_012,cytokines_013,cytokines_014,cytokines_015,cytokines_016,cytokines_017,cytokines_018,vitalsigns_001,vitalsigns_002,vitalsigns_003,vitalsigns_004,vitalsigns_005,vitalsigns_006,vitalsigns_007
1,0.625003725,1.46997679,0.480801311,1.226386023,1.285605223,0.657352131,1.111142938,1,1,1,1,1.080286151,1.037044644,0.891290899,1,1.050783058,0.805261869,1.204694322,0.94268121,0.986887677,1.204039443,1.126480447,1.036421166,1.137165214,1.081893229,1,1,1,1.140134402,1,0.987155647,1,1,1.148320657,1,0.601344701,0.860837846,0.982873024,0.987183171,1.007128732,0.914919176,1.430572784,0.864930937,1,1.015729451,0.559391141,7.668236197,1,0.342390906,1.348917133,0.368688398,0.505930919,0.437104006,1,0.992462969,11.66568793,1.419740091,1,1,1,0.980965933,10.22029532,4.029014891,13.50321995,1.227097128,14.65650133,19.48658798,1,1,1,7.925383084,28.99349382,1,4.203381257,1,1.279439298,1,0.622883999,0.264099997,0.341522363,1,1.118370429,1.271772094,0.193358109,0.711849051,0.966228417,2.700830859,0.988201691,3.5425817,0.960664449,0.916239406,0.925489192,1,0.87149033,1.808473632,0.948354127,0.885350794,0.865311229,0.672057446,0.63582633,1.029604958,1.242063005,1.247087638,0.645386112,1.140208949,1.017934372,1,0.991606294,0.430651356,0.399753956,1,1.531262149,0.935290217,1.432355594,0.627467011,1.552692171,1.049917625,0.935347011,0.524185544,0.49229856,1.0796149,1,0.757121746,0.515401076,0.277101649,0.710111165,0.615936594,0.742080514,0.274619139,0.235250047,0.106975298,1,1,1,0.713514462,1,1,0.217266466,1,0.111709566,0.087753451,1,0.206206496,1.631897311,0.29310358,0.385693477,1,0.245260092,1.056222248,0.183012902,0.192584917,1.019867174,0.869061319,1.321568587,1.14567661,0.572148137,0.384326861,1.332755925
1,0.65531621,1.45454506,0.480129755,1.227948673,1.364543223,0.634626088,1.101257345,1,1,1,1,1.080082427,1.018045345,0.894695681,1,1.121483135,0.825223581,1.198370449,0.959478998,0.993274111,1.192857511,1.14672509,1.110488495,1.121556728,1.204188585,1,1,0.933656546,1.154819486,1,0.984266146,1.109473191,1,1.302130732,1,0.616449199,0.867781646,0.996723848,0.961660236,0.996846618,0.91540991,1.428968414,0.892880885,1,1.004798377,0.547988505,7.434543282,1,0.357543509,1.381403225,0.355541394,0.592261399,0.413935467,1,0.886601812,11.06351444,1.352505244,1,1,1,0.989852427,10.17796033,3.573385285,13.26858303,1.413393591,14.1578854,18.51718978,1,1,1,7.221985605,27.07918882,1,4.047263544,1,1.256214707,1,0.640685214,0.262528233,0.32648695,0.895652333,1.093261684,1.265792168,0.199079656,0.732533611,0.995190027,2.615271222,0.981671692,3.286175242,0.963647163,0.882225061,0.92880853,1,0.855504209,1.770238155,0.94363928,0.876718036,0.888985391,0.683276241,0.643606984,1.03294494,1.227456713,1.240412927,0.67287012,1.137211867,1.012866284,0.998631546,0.985256694,0.440284744,0.418762096,1,1.492345595,0.93604191,1.397613045,0.619500788,1.525565851,1.032599711,0.937887048,0.526485275,0.446437405,1.110110024,1,0.931970482,0.502365935,0.282462819,0.693837062,0.647004358,0.756027587,0.275119403,0.244440353,0.112192221,1,1,1,0.743983739,1,1,0.221504825,1,0.119216475,0.096658512,1,0.205869184,1.678848166,0.303793034,0.386099927,1,0.263245389,1.075859049,0.191561012,0.20387115,1.045165466,0.8382952,1.3342091,1.139748429,0.539293786,0.416023152,1.320770627
1,0.684681883,1.438815983,0.523577106,1.229507206,1.443519801,0.613409094,1.090923484,1,1,1,1,1.079876997,1.000913439,0.898074678,1.083501678,1.155372785,0.843208536,1.19222461,0.976207326,0.999267227,1.182007864,1.165815294,1.184598991,1.107528462,1.233985851,1,1,0.797032681,1.167952583,1,0.981149715,1.257057114,1,1.301908538,1.196386326,0.63160108,0.874329624,1.010383366,0.937122861,0.987830473,0.915930104,1.427309064,0.988672618,1,0.993142789,0.537041445,7.200850367,1,0.37348798,1.413879768,0.343299721,0.6793399,0.393099378,1.121859409,1.332938003,10.46134095,1.284059958,1,1,1,0.998901396,10.13562533,3.170853871,13.03394611,1.599690054,13.65926947,17.54779157,1,1,1,6.580756179,25.16488382,1,3.881319364,1,1.23241907,1,0.659533833,0.260975066,0.31271957,0.754743803,1.068310532,1.259812242,0.205150134,0.754263748,1.025523325,2.525231681,0.975288018,3.040264279,0.966785802,0.850642756,0.932140271,1,0.840093633,1.73150144,0.938844413,0.868245176,0.911948758,0.694668883,0.651524704,1.034830122,1.213401837,1.234000061,0.700651018,1.134296858,1.007694733,0.985321858,0.978745785,0.451360325,0.459311711,1,1.453991771,0.936794824,1.316175365,0.611734306,1.43504944,1.015455515,0.940510081,0.528753274,0.421930357,1.142829085,1,1.106238244,0.488694438,0.28803553,0.678292176,0.678444334,0.77172229,0.275621493,0.25437791,0.117944065,1,1,1,0.774909729,1,1,0.225911835,1,0.127805002,0.107575031,1.063296364,0.205532974,1.734387697,0.317605888,0.386507234,1,0.291819666,1.099549295,0.200946772,0.216562568,1.067592289,0.855211979,1.346686317,1.134079907,0.584189475,0.448288337,1.308379176
1,0.713084192,1.422870603,0.565583526,1.231036834,1.522765464,0.64750203,1.080134743,1,1,1,1,1.079662271,0.985374464,0.901382861,1.218335075,1.137411463,0.859452247,1.186282935,0.99283729,1.004826568,1.171494118,1.183833391,1.258965678,1.094814351,1.208973432,1,1,0.701693373,1.17965445,1,0.977788151,1.26424717,1,1.286387629,1.243437752,0.646772367,0.880484904,1.023840305,0.913561857,0.979931373,0.916577442,1.425562706,1.075640722,1,0.980688185,0.526523194,6.061662725,1,0.390288061,1.446346767,0.331872977,0.767176184,0.374260395,1.709143769,1.730451192,9.859167463,1.214371248,1,1,1,1,10.09329033,2.812649778,12.7993092,1.785986517,13.16065354,16.57839337,1,1,1,5.993801754,23.25057882,1,3.704590817,1,1.208031065,1,0.679525101,0.259440169,0.300066303,0.652145062,1.043515493,1.253832315,0.211602467,0.777120793,1.057328126,2.430350924,0.969045805,2.804217317,0.970127685,0.821225639,0.93546785,0.999827155,0.825225687,1.692228995,0.933914854,0.859890409,0.934209516,0.706301262,0.659656981,1.03661662,1.199938664,1.227771421,0.728693109,1.131395854,1.002417471,0.97235787,0.972288931,0.464620472,0.503323592,1,1.416188561,0.937548964,1.245885982,0.604160144,1.358375713,0.998482437,0.942958115,0.530880179,0.511512587,1.178024569,1,1.279927925,0.47433882,0.293832555,0.663428569,0.710263249,0.789515057,0.276125419,0.265157717,0.124317547,1,1,1,0.806302778,1,1,0.230497767,1,0.153669545,0.121271294,1.473544005,0.20519786,1.801109833,0.387972577,0.386915402,1,0.40810568,1.128692502,0.211299651,0.248779248,1.089008661,0.882333123,1.359145866,1.128758794,0.628751246,0.481137872,1.295615986
1,0.740451366,1.406863676,0.606138739,1.232487847,1.602688904,0.695071942,1.068920651,1,1,1.009138077,1,1.079422196,0.971193939,0.904567181,1.194235582,1.121772287,0.874127247,1.180528093,1.009312841,1.009871484,1.161292805,1.200838963,1.333826691,1.083175704,1.188561795,0.971430821,1,0.800424623,1.189903149,1,0.974167875,1.269546836,1,1.27369314,1.258345289,0.661913745,0.886229753,1.037058659,0.890937758,0.973018294,0.917423167,1.423642957,1.154950671,1,0.96734949,0.51640904,4.853705718,1,0.408014519,1.478804225,0.321182409,0.855780186,0.365312386,2.29642813,2.063720542,9.256993975,1.143404921,1,1,1,1,10.05095534,2.491833046,12.56467228,1.97228298,12.6620376,15.60899517,1,1,1,5.454511195,14.44909932,1,3.515991314,1,1.183028293,1,0.700766171,0.257923221,0.288397169,0.574102437,1.018875107,1.247852389,0.218473854,0.801194744,1.090714166,2.330227711,0.962940402,2.577452527,0.973704621,0.829016295,0.938789049,0.958877539,0.810866628,1.652384485,0.92878253,0.851589444,0.955766276,0.718233135,0.668083706,1.038260241,1.187084802,1.221622801,0.756938305,1.128398246,0.997039388,0.959719921,0.965945141,0.48066884,0.550971813,0.969567428,1.37895687,0.938002019,1.18460235,0.62062426,1.292594788,0.981677927,0.944742139,0.532621907,0.588050011,1.215988684,1,1.453042394,0.459246415,0.299867715,0.649202414,0.742467997,0.809856724,0.276631191,0.276891589,0.131419201,1,1,1,0.838173549,1,1,0.235273742,1,0.270268208,0.17045211,1.883791646,0.309960378,1.882769986,0.464102331,0.504252081,1,0.54625675,1.165416258,0.266746843,0.354803564,1.111148114,0.907739121,1.37172318,1.123845157,0.668917282,0.514587776,1.282527518
1,0.766695271,1.39090207,0.645230752,1.233798344,1.527961905,0.739481907,1.057326653,1,1.098247301,1.120063726,1,1.079126048,0.958167338,0.907583992,1.159831433,1.107984089,0.88737093,1.174937133,1.02555248,1.014353943,1.151431047,1.2168707,1.409392026,1.072402928,1.171517454,0.943356133,1,0.879048807,1.198575316,1,0.970278835,1.273471405,1,1.262950289,1.26917538,0.676985589,0.891583574,1.049975634,0.869212815,0.966958286,0.918481425,1.421377374,1.227571338,1,0.953029102,0.506676134,3.999401999,1,0.42674615,1.511252147,0.311159093,0.945162018,0.431628557,2.88371249,2.347155737,8.654820488,1.071125517,1,1,1,1,10.00862034,2.202840569,12.33003536,2.158579443,12.16342167,14.63959696,1,1,1,4.957305193,9.598757337,1,3.314283221,1,1.157387212,1,0.723378027,0.25642391,0.277601652,0.512742239,0.994387931,1.241872462,0.244212548,0.826585437,1.125802375,2.224415207,0.956967361,2.359432956,0.977525413,0.837258119,0.942102953,0.921071358,0.796981513,1.612002812,0.923384268,0.843262649,0.976664612,0.730501811,0.67687067,1.03969078,1.174875083,1.215496069,0.785347606,1.125209461,0.991581581,0.947388965,0.959548872,0.499785919,0.60222959,0.928362575,1.342464518,0.936673429,1.130788432,0.696382899,1.235576204,0.965117808,0.945336206,0.533653871,0.654149961,1.256854969,1,1.623118763,0.443947751,0.367356286,0.681281479,0.775252009,0.832558918,0.277151777,0.289492833,0.139381378,1,1,1,0.870533029,1.24703671,1,0.240251823,1,0.407528763,0.293195781,2.289849867,0.455671422,1.983430081,0.546062466,0.637577754,1,0.711553917,1.212482992,0.358651557,0.476336309,1.133733353,0.931603844,1.384506614,1.119353768,0.705310658,0.548650597,1.269216064
1,0.791745446,1.375057923,0.682836648,1.234943575,1.423811292,0.78084789,1.045421072,1,1.141001105,1.123424852,1,1.078723304,0.946115173,0.910421442,1.132415046,1.095674869,0.899298526,1.169473122,1.041455476,1.018243225,1.141933836,1.231947462,1.360003259,1.062309195,1.156979446,0.96389528,1.002873875,0.942261627,1.2055355,1.12643719,0.966115725,1.276300292,1.096894666,1.253527594,1.277210114,0.691949603,0.896591559,1.062534134,0.848358193,0.961627716,0.919727918,1.418552273,1.294314775,1,0.937614506,0.497303319,3.363274831,0.926253,0.446570945,1.543690536,0.301742451,1.035331965,0.492387414,3.470996851,2.59115685,7.813368899,0.997496253,1,1,1,1,8.368196169,1.94116078,12.09539844,2.344875906,11.66480574,13.67019876,1,1,1,4.497442521,6.812011623,1,3.098050665,1,1.131083063,0.829594862,0.747497787,0.254941928,0.267585186,0.463231908,0.970052541,1.235892536,0.303204023,0.853403943,1.162726332,2.112414308,0.951122423,2.149662283,0.981601907,0.844953982,0.945410848,0.912919811,0.783532898,1.571195141,0.917686239,0.834826655,0.997003497,0.743131149,0.686074235,1.040814031,1.163346277,1.209351635,0.813891464,1.121757795,0.986077393,0.935348822,0.952941171,0.522314354,0.656739645,0.89002317,1.307006859,0.932193241,1.083627957,0.770383895,1.185865775,0.94920969,0.944212907,0.533604465,0.711523365,1.29991136,1,1.775365736,0.432301835,0.482030317,0.861911188,0.809630864,0.853470124,0.277727698,0.387540835,0.148370572,1,1,1,0.903392546,1.521928907,1,0.245445118,1,0.566864602,0.455563883,2.640341317,0.599967717,2.101121094,0.630949365,0.770057671,1,0.903621261,1.271070466,0.460024888,0.612770202,1.155322598,0.954084346,1.397530932,1.115299844,0.738453161,0.583319724,1.255822852
1,0.815530341,1.359383571,0.718910377,1.235937972,1.340222852,0.819214509,1.033292254,1,1.134385519,1.125864249,1,1.07816115,0.93489208,0.913124305,1.109928307,1.084544908,0.910012196,1.16408574,1.05694021,1.021521781,1.132798659,1.246070864,1.289523815,1.052726334,1.144324163,0.992596346,1.071169628,0.99274752,1.210635518,1.213188999,0.961680781,1.278182199,1.194900201,1.244945558,1.283175983,0.706780613,0.901313677,1.074709027,0.828336319,0.956888542,0.921128052,1.414961888,1.355866705,1,0.920975309,0.488270974,2.871209511,0.850432715,0.467587474,1.576119398,0.292879021,1.126300497,0.548259424,4.058281212,2.803418265,5.516955386,0.922478957,1,1,1,1,7.139191012,1.703096409,11.86076152,2.531172369,11.16618981,12.70080056,2.651256063,1,2.633309385,4.070868368,5.00292335,1.638723501,2.865666254,1,1.104089789,1.042990144,0.77328149,0.253476978,0.258266379,0.558870773,0.945867529,1.22991261,0.366440296,0.881774181,1.201633974,1.993665772,0.945401512,1.947681048,0.985959442,0.852146269,0.948718163,0.912427329,0.806833757,1.530156261,0.91166864,0.826204861,1.016931751,0.756171239,0.695764777,1.041514832,1.152532432,1.203147717,0.842542345,1.11798619,0.980566429,0.923589809,0.946100283,0.548765851,0.713702501,0.893626618,1.273013658,0.924207754,1.042674708,0.842719289,1.142440245,0.934522666,0.940976861,0.532076252,0.761098031,1.344016233,1,1.884563756,0.431611702,0.59238219,1.051730672,0.84695052,0.864598244,0.278320095,0.504690552,0.15859919,1,1,1,0.93676378,1.796821103,1,0.250867889,1,0.747499602,0.66328377,2.822851116,0.743622823,2.227234893,0.714295697,0.901910955,1,1.116051039,1.340621134,0.570581527,0.760885968,1.174174516,0.975346436,1.410780385,1.111709102,0.768778673,0.618566141,1.242494389
1,0.837992662,1.34391423,0.75337045,1.236824845,1.271677461,0.854574563,1.021038827,1.02174356,1.12897666,1.127623129,1,1.077370156,0.924370912,0.915774707,1.091013797,1.074348106,0.919606433,1.158734227,1.071947363,1.024197502,1.123993027,1.259226966,1.23120594,1.043503813,1.133084129,1.019565168,1.114028197,1.032568038,1.213705565,1.232983358,0.956987917,1.279186824,1.218511773,1.23682154,1.287500048,0.721441354,0.90582146,1.086524556,0.809096751,0.952605344,0.92262725,1.410426829,1.412810169,1,0.902959544,0.479560879,2.479245906,0.786086072,0.489906527,1.608538736,0.284521443,1.218078272,0.599811367,4.412858472,2.98975484,4.100011329,0.846034008,1,0.933388795,0.988419591,1,6.218132542,1.485588699,9.487165136,2.717065681,8.741710409,9.461526308,4.401902283,1,4.369075258,3.674094458,3.733791853,1.419268687,2.615250038,0.607709364,1.076379949,1.264287331,0.800907472,0.306795997,0.350731315,0.691245135,0.921831507,1.223932683,0.434396622,0.911834841,1.242689567,1.867540881,0.93980072,1.75306329,0.990635589,0.858868856,0.952044401,0.9119971,0.841055412,1.489182377,0.905325227,0.817334478,1.036636146,0.769709835,0.706036209,1.041663059,1.142491676,1.196836481,0.87127871,1.11385652,0.975095363,0.912110032,0.939200608,0.579669488,0.771838049,0.90869476,1.240949996,0.912072228,1.007588337,0.91329286,1.104696429,0.921630676,0.935411836,0.528693503,0.802971809,1.38758976,1.004048034,1.930094318,0.445666472,0.686862234,1.25389698,0.888049568,0.858312855,0.299587257,0.626856548,0.17034255,1,1,1,0.970658778,2.0717133,1,0.256535692,1,0.945562104,0.907515078,2.900687277,0.889364919,2.343125399,0.790546178,1.034892912,1,1.333683238,1.417035246,0.689593428,0.914290683,1.189106598,0.995544657,1.424213142,1.108630066,0.796645258,0.654332004,1.229352426
1,0.859085791,1.328675245,0.786103415,1.235733704,1.214453194,0.886885375,1.008743778,1.030186428,1.124345964,1.128843741,1,1.076288926,0.914441228,0.918457088,1.074736211,1.064878719,0.928168927,1.153383294,1.086451051,1.026290584,1.115490222,1.271387061,1.182002295,1.034517126,1.122897969,1.044859998,1.130017967,1.063810323,1.2145636,1.248628936,0.952066665,1.279333364,1.236694523,1.228836329,1.290436586,0.735882218,0.910186251,1.098021623,0.790600721,0.948641033,0.924169559,1.404797882,1.465644053,0.945701159,0.883389014,0.502763929,2.159658354,0.776309593,0.513653064,1.640948555,0.276627615,1.310676135,0.64752564,4.348345431,3.154642771,3.138510073,0.768120257,1.208840025,0.909086836,0.985551494,1,5.502165406,1.286085271,6.579108239,2.051569159,6.011319308,6.760182432,6.152548503,1,4.373146009,3.304103441,2.794267946,1.337960278,2.344618545,0.407281153,1.047924626,1.398689126,0.830580498,0.362482438,0.43771285,0.803797439,0.897943101,1.217952757,0.507621958,0.943741644,1.286076033,1.733330302,0.934316304,1.56541355,0.995667967,0.86515649,0.955424149,0.911629583,0.874485292,1.448641171,0.898664432,0.808170032,1.056320213,0.783845265,0.716984212,1.041117506,1.133287675,1.190379783,0.900079996,1.109363613,0.969715852,0.901080166,0.93257358,0.615273703,0.82959585,0.923676961,1.211263007,0.894620467,0.977978661,0.981683565,1.072262867,0.910962348,0.927455334,0.523158399,0.836680546,1.428433994,1.061324096,1.900507097,0.472247122,0.753567172,1.457641406,0.932825248,0.830387478,0.36028929,0.739993496,0.18396403,1,1,1,1.00508997,2.346605496,1,0.262465518,1,1.151878774,1.142433011,2.860284702,1.042266058,2.415055423,0.852955399,1.172539598,1,1.528210082,1.488183802,0.815682677,1.06220844,1.199023992,1.014837968,1.437743593,1.106112162,0.822335866,0.690521255,1.216473956
